store_id,model_id,allocated_units,week_start_date,strategy,flow_stockout,flow_weeks_of_cover,flow_dead_stock,flow_realized_cogs,flow_inventory_value,flow_markdown_loss,acquisition_cost,capital_tied_up
TUM-01,M04,0,2026-08-17,real_engine,0,0.0,0,0,113528184,0.0,21389,0
SHI-01,M04,0,2026-08-17,real_engine,1,0.0,0,0,113528184,0.0,21389,0
KAL-01,M04,0,2026-08-17,real_engine,0,0.0,0,0,113528184,0.0,21389,0
BLR-07,B08,0,2026-08-17,real_engine,1,0.0,0,0,113528184,0.0,9684,0
DAV-01,M06,0,2026-08-17,real_engine,0,0.0,0,0,113528184,0.0,20129,0
MAN-01,M06,0,2026-08-17,real_engine,0,0.0,0,0,113528184,0.0,20129,0
MYS-01,B06,0,2026-08-17,real_engine,0,0.0,0,0,113528184,0.0,8055,0
HUB-01,B06,0,2026-08-17,real_engine,0,0.0,0,0,113528184,0.0,8055,0
KAL-01,B11,0,2026-08-17,real_engine,1,0.0,0,0,113528184,0.0,7505,0
BLR-07,M14,1,2026-08-17,real_engine,0,1.0,1,0,113550910,5681.5,22726,22726
MYS-01,B04,0,2026-08-17,real_engine,0,0.0,0,0,113550910,0.0,8786,0
MAN-02,M11,0,2026-08-17,real_engine,0,0.0,0,0,113550910,0.0,20687,0
BLR-07,B07,0,2026-08-17,real_engine,0,0.0,0,0,113550910,0.0,11285,0
MYS-01,B07,0,2026-08-17,real_engine,0,0.0,0,0,113550910,0.0,11285,0
KOL-01,B07,0,2026-08-17,real_engine,0,0.0,0,0,113550910,0.0,11285,0
BLR-03,B10,0,2026-08-17,real_engine,0,0.0,0,0,113550910,0.0,7060,0
TUM-01,M17,1,2026-08-17,real_engine,0,10.0,1,0,113576177,6316.75,25267,25267
BLR-04,F09,0,2026-08-17,real_engine,0,0.0,0,0,113576177,0.0,97367,0
TUM-01,F09,0,2026-08-17,real_engine,0,0.0,0,0,113576177,0.0,97367,0
BLR-01,B08,0,2026-08-17,real_engine,0,0.0,0,0,113576177,0.0,9684,0
BLR-03,B08,0,2026-08-17,real_engine,0,0.0,0,0,113576177,0.0,9684,0
MYS-01,B08,0,2026-08-17,real_engine,0,0.0,0,0,113576177,0.0,9684,0
MYS-02,B08,0,2026-08-17,real_engine,1,0.0,0,0,113576177,0.0,9684,0
HUB-02,B11,0,2026-08-17,real_engine,0,0.0,0,0,113576177,0.0,7505,0
BEL-02,B11,0,2026-08-17,real_engine,1,0.0,0,0,113576177,0.0,7505,0
BLR-07,F12,1,2026-08-17,real_engine,0,10.0,1,0,113674473,24574.0,98296,98296
BLR-08,F12,1,2026-08-17,real_engine,0,1.0,1,0,113772769,24574.0,98296,98296
DAV-01,F12,1,2026-08-17,real_engine,0,10.0,1,0,113871065,24574.0,98296,98296
BLR-06,B09,0,2026-08-17,real_engine,1,0.0,0,0,113871065,0.0,12085,0
HUB-02,B09,0,2026-08-17,real_engine,1,0.0,0,0,113871065,0.0,12085,0
BLR-01,M07,0,2026-08-17,real_engine,0,0.0,0,0,113871065,0.0,23908,0
BLR-04,M07,0,2026-08-17,real_engine,1,0.0,0,0,113871065,0.0,23908,0
MAN-02,M07,0,2026-08-17,real_engine,0,0.0,0,0,113871065,0.0,23908,0
BEL-01,B04,0,2026-08-17,real_engine,0,0.0,0,0,113871065,0.0,8786,0
MYS-01,M03,0,2026-08-17,real_engine,0,0.0,0,0,113871065,0.0,24373,0
HUB-02,M03,0,2026-08-17,real_engine,0,0.0,0,0,113871065,0.0,24373,0
DAV-01,B03,0,2026-08-17,real_engine,0,0.0,0,0,113871065,0.0,7401,0
DAV-02,B03,0,2026-08-17,real_engine,0,0.0,0,0,113871065,0.0,7401,0
BEL-01,B03,0,2026-08-17,real_engine,0,0.0,0,0,113871065,0.0,7401,0
KAL-01,B03,0,2026-08-17,real_engine,0,0.0,0,0,113871065,0.0,7401,0
UDU-01,B03,0,2026-08-17,real_engine,0,0.0,0,0,113871065,0.0,7401,0
BLR-02,B07,0,2026-08-17,real_engine,0,0.0,0,0,113871065,0.0,11285,0
BEL-01,B10,0,2026-08-17,real_engine,1,0.0,0,0,113871065,0.0,7060,0
BLR-04,M01,0,2026-08-17,real_engine,0,0.0,0,0,113871065,0.0,20460,0
KAL-01,M01,0,2026-08-17,real_engine,0,0.0,0,0,113871065,0.0,20460,0
TUM-02,M09,0,2026-08-17,real_engine,0,0.0,0,0,113871065,0.0,28135,0
DAV-01,M09,0,2026-08-17,real_engine,0,0.0,0,0,113871065,0.0,28135,0
BEL-01,M09,0,2026-08-17,real_engine,0,0.0,0,0,113871065,0.0,28135,0
BEL-01,F16,1,2026-08-17,real_engine,0,10.0,1,0,113925281,13554.0,54216,54216
BEL-02,F16,1,2026-08-17,real_engine,0,10.0,1,0,113979497,13554.0,54216,54216
MYS-01,B05,0,2026-08-17,real_engine,0,0.0,0,0,113979497,0.0,10127,0
TUM-02,B05,0,2026-08-17,real_engine,0,0.0,0,0,113979497,0.0,10127,0
KOL-01,M10,0,2026-08-17,real_engine,0,0.0,0,0,113979497,0.0,25610,0
BLR-05,M06,0,2026-08-17,real_engine,0,0.0,0,0,113979497,0.0,20129,0
BLR-02,B11,0,2026-08-17,real_engine,1,0.0,0,0,113979497,0.0,7505,0
SHI-01,B11,0,2026-08-17,real_engine,0,0.0,0,0,113979497,0.0,7505,0
BLR-05,M08,0,2026-08-17,real_engine,0,0.0,0,0,113979497,0.0,24519,0
BLR-07,M08,0,2026-08-17,real_engine,0,0.0,0,0,113979497,0.0,24519,0
MYS-01,M08,0,2026-08-17,real_engine,0,0.0,0,0,113979497,0.0,24519,0
BLR-05,F15,1,2026-08-17,real_engine,0,10.0,1,0,114071508,23002.75,92011,92011
BLR-02,B12,0,2026-08-17,real_engine,1,0.0,0,0,114071508,0.0,9430,0
BLR-03,B12,0,2026-08-17,real_engine,0,0.0,0,0,114071508,0.0,9430,0
HUB-02,M04,0,2026-08-17,real_engine,0,0.0,0,0,114071508,0.0,21389,0
BLR-08,B08,0,2026-08-17,real_engine,0,0.0,0,0,114071508,0.0,9684,0
KAL-01,F08,0,2026-08-17,real_engine,0,0.0,0,0,114071508,0.0,78119,0
MAN-02,B09,0,2026-08-17,real_engine,1,0.0,0,0,114071508,0.0,12085,0
HUB-01,F02,0,2026-08-17,real_engine,0,0.0,0,0,114071508,0.0,66229,0
BEL-02,B20,1,2026-08-17,real_engine,1,0.3333333333333333,1,0,114080000,2123.0,8492,8492
BLR-02,B04,0,2026-08-17,real_engine,0,0.0,0,0,114080000,0.0,8786,0
BLR-06,B04,0,2026-08-17,real_engine,0,0.0,0,0,114080000,0.0,8786,0
BLR-01,F07,0,2026-08-17,real_engine,0,0.0,0,0,114080000,0.0,99781,0
BEL-01,M11,0,2026-08-17,real_engine,0,0.0,0,0,114080000,0.0,20687,0
TUM-02,F11,1,2026-08-17,real_engine,0,10.0,1,0,114146735,16683.75,66735,66735
DAV-02,F11,1,2026-08-17,real_engine,0,10.0,1,0,114213470,16683.75,66735,66735
BEL-01,F11,1,2026-08-17,real_engine,0,10.0,1,0,114280205,16683.75,66735,66735
BLR-07,B12,0,2026-08-17,real_engine,0,0.0,0,0,114280205,0.0,9430,0
BLR-06,M07,0,2026-08-17,real_engine,0,0.0,0,0,114280205,0.0,23908,0
MYS-01,M07,0,2026-08-17,real_engine,0,0.0,0,0,114280205,0.0,23908,0
SHI-01,M07,0,2026-08-17,real_engine,0,0.0,0,0,114280205,0.0,23908,0
BLR-08,B07,0,2026-08-17,real_engine,0,0.0,0,0,114280205,0.0,11285,0
MAN-01,B07,0,2026-08-17,real_engine,0,0.0,0,0,114280205,0.0,11285,0
SHI-01,B08,0,2026-08-17,real_engine,1,0.0,0,0,114280205,0.0,9684,0
UDU-01,B08,0,2026-08-17,real_engine,0,0.0,0,0,114280205,0.0,9684,0
BLR-01,B10,0,2026-08-17,real_engine,0,0.0,0,0,114280205,0.0,7060,0
MYS-02,B10,0,2026-08-17,real_engine,1,0.0,0,0,114280205,0.0,7060,0
BLR-08,M03,0,2026-08-17,real_engine,0,0.0,0,0,114280205,0.0,24373,0
HUB-01,M03,0,2026-08-17,real_engine,0,0.0,0,0,114280205,0.0,24373,0
BEL-02,M03,0,2026-08-17,real_engine,0,0.0,0,0,114280205,0.0,24373,0
MYS-02,M02,0,2026-08-17,real_engine,0,0.0,0,0,114280205,0.0,16548,0
DAV-02,M02,0,2026-08-17,real_engine,0,0.0,0,0,114280205,0.0,16548,0
TUM-01,B04,0,2026-08-17,real_engine,0,0.0,0,0,114280205,0.0,8786,0
MYS-01,B03,0,2026-08-17,real_engine,0,0.0,0,0,114280205,0.0,7401,0
DAV-01,B11,0,2026-08-17,real_engine,0,0.0,0,0,114280205,0.0,7505,0
DAV-01,B02,0,2026-08-17,real_engine,0,0.0,0,0,114280205,0.0,8446,0
BLR-03,M06,0,2026-08-17,real_engine,1,0.0,0,0,114280205,0.0,20129,0
DAV-01,F14,1,2026-08-17,real_engine,0,10.0,1,0,114338087,14470.5,57882,57882
BLR-04,M08,0,2026-08-17,real_engine,0,0.0,0,0,114338087,0.0,24519,0
DAV-02,M08,0,2026-08-17,real_engine,0,0.0,0,0,114338087,0.0,24519,0
HOS-01,M08,0,2026-08-17,real_engine,0,0.0,0,0,114338087,0.0,24519,0
MYS-02,F13,1,2026-08-17,real_engine,0,10.0,1,0,114398486,15099.75,60399,60399
DAV-02,F13,1,2026-08-17,real_engine,0,10.0,1,0,114458885,15099.75,60399,60399
SHI-01,F13,1,2026-08-17,real_engine,0,10.0,1,0,114519284,15099.75,60399,60399
UDU-01,F13,1,2026-08-17,real_engine,0,10.0,1,0,114579683,15099.75,60399,60399
BLR-01,M05,0,2026-08-17,real_engine,0,0.0,0,0,114579683,0.0,26834,0
BLR-07,M05,0,2026-08-17,real_engine,0,0.0,0,0,114579683,0.0,26834,0
BLR-08,M05,0,2026-08-17,real_engine,0,0.0,0,0,114579683,0.0,26834,0
MYS-02,M05,0,2026-08-17,real_engine,0,0.0,0,0,114579683,0.0,26834,0
BLR-01,B07,0,2026-08-17,real_engine,0,0.0,0,0,114579683,0.0,11285,0
BLR-02,B13,0,2026-08-17,real_engine,1,0.0,0,0,114579683,0.0,8504,0
BLR-02,M09,0,2026-08-17,real_engine,0,0.0,0,0,114579683,0.0,28135,0
BLR-04,M09,0,2026-08-17,real_engine,0,0.0,0,0,114579683,0.0,28135,0
BEL-02,M09,0,2026-08-17,real_engine,1,0.0,0,0,114579683,0.0,28135,0
KOL-01,M09,0,2026-08-17,real_engine,0,0.0,0,0,114579683,0.0,28135,0
MAN-02,B05,0,2026-08-17,real_engine,0,0.0,0,0,114579683,0.0,10127,0
KAL-01,B05,0,2026-08-17,real_engine,1,0.0,0,0,114579683,0.0,10127,0
MAN-01,B20,1,2026-08-17,real_engine,0,1.0,1,0,114588175,2123.0,8492,8492
BEL-01,M10,0,2026-08-17,real_engine,0,0.0,0,0,114588175,0.0,25610,0
SHI-01,M10,0,2026-08-17,real_engine,1,0.0,0,0,114588175,0.0,25610,0
UDU-01,B10,0,2026-08-17,real_engine,1,0.0,0,0,114588175,0.0,7060,0
BLR-01,B09,0,2026-08-17,real_engine,0,0.0,0,0,114588175,0.0,12085,0
MYS-01,B09,0,2026-08-17,real_engine,0,0.0,0,0,114588175,0.0,12085,0
HUB-01,B09,0,2026-08-17,real_engine,0,0.0,0,0,114588175,0.0,12085,0
BLR-06,F04,0,2026-08-17,real_engine,0,0.0,0,0,114588175,0.0,53816,0
TUM-02,M04,0,2026-08-17,real_engine,0,0.0,0,0,114588175,0.0,21389,0
BLR-01,B12,0,2026-08-17,real_engine,1,0.0,0,0,114588175,0.0,9430,0
BLR-08,B12,0,2026-08-17,real_engine,0,0.0,0,0,114588175,0.0,9430,0
BLR-05,B06,0,2026-08-17,real_engine,0,0.0,0,0,114588175,0.0,8055,0
TUM-02,B06,0,2026-08-17,real_engine,0,0.0,0,0,114588175,0.0,8055,0
DAV-02,B11,0,2026-08-17,real_engine,1,0.0,0,0,114588175,0.0,7505,0
BEL-01,F17,1,2026-08-17,real_engine,0,10.0,1,0,114697605,27357.5,109430,109430
UDU-01,M11,0,2026-08-17,real_engine,0,0.0,0,0,114697605,0.0,20687,0
KOL-01,M11,0,2026-08-17,real_engine,1,0.0,0,0,114697605,0.0,20687,0
HUB-01,B07,0,2026-08-17,real_engine,0,0.0,0,0,114697605,0.0,11285,0
HUB-02,B07,0,2026-08-17,real_engine,0,0.0,0,0,114697605,0.0,11285,0
DAV-02,B07,0,2026-08-17,real_engine,0,0.0,0,0,114697605,0.0,11285,0
DAV-02,M01,0,2026-08-17,real_engine,0,0.0,0,0,114697605,0.0,20460,0
BLR-07,B01,0,2026-08-17,real_engine,0,0.0,0,0,114697605,0.0,6440,0
DAV-01,B06,0,2026-08-17,real_engine,0,0.0,0,0,114697605,0.0,8055,0
BEL-01,B09,0,2026-08-17,real_engine,1,0.0,0,0,114697605,0.0,12085,0
BLR-04,F11,1,2026-08-17,real_engine,0,10.0,1,0,114764340,16683.75,66735,66735
BLR-06,F11,1,2026-08-17,real_engine,0,10.0,1,0,114831075,16683.75,66735,66735
BLR-04,M03,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,24373,0
BLR-08,B13,0,2026-08-17,real_engine,1,0.0,0,0,114831075,0.0,8504,0
BEL-02,M02,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,16548,0
BLR-02,B08,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,9684,0
BLR-06,M06,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,20129,0
MYS-02,M06,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,20129,0
TUM-02,M06,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,20129,0
BEL-01,M06,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,20129,0
BLR-07,B04,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,8786,0
BLR-05,B03,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,7401,0
BLR-05,B10,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,7060,0
KOL-01,F10,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,66400,0
HUB-02,B06,0,2026-08-17,real_engine,1,0.0,0,0,114831075,0.0,8055,0
BLR-08,B09,0,2026-08-17,real_engine,1,0.0,0,0,114831075,0.0,12085,0
MYS-01,B02,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,8446,0
MYS-02,M09,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,28135,0
BLR-08,B05,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,10127,0
MAN-02,M10,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,25610,0
HUB-01,M04,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,21389,0
BEL-01,M04,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,21389,0
BEL-02,M04,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,21389,0
MYS-02,B07,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,11285,0
KAL-01,B07,0,2026-08-17,real_engine,1,0.0,0,0,114831075,0.0,11285,0
KOL-01,B08,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,9684,0
BLR-04,B10,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,7060,0
HUB-01,B10,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,7060,0
BEL-02,B10,0,2026-08-17,real_engine,1,0.0,0,0,114831075,0.0,7060,0
SHI-01,B10,0,2026-08-17,real_engine,1,0.0,0,0,114831075,0.0,7060,0
KOL-01,B10,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,7060,0
BLR-03,M01,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,20460,0
DAV-01,M01,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,20460,0
HUB-01,B03,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,7401,0
BEL-02,B03,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,7401,0
MYS-02,B12,0,2026-08-17,real_engine,1,0.0,0,0,114831075,0.0,9430,0
BEL-01,M05,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,26834,0
BLR-04,F05,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,89165,0
BLR-03,F09,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,97367,0
BLR-04,B11,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,7505,0
UDU-01,B02,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,8446,0
TUM-02,B09,0,2026-08-17,real_engine,1,0.0,0,0,114831075,0.0,12085,0
BLR-05,M03,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,24373,0
HUB-01,F01,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,61349,0
MAN-02,M02,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,16548,0
BLR-05,B07,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,11285,0
TUM-01,B07,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,11285,0
MYS-02,B06,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,8055,0
MAN-02,B06,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,8055,0
BLR-02,M13,0,2026-08-17,real_engine,1,0.0,0,0,114831075,0.0,25696,0
DAV-01,M13,0,2026-08-17,real_engine,1,0.0,0,0,114831075,0.0,25696,0
BLR-02,B01,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,6440,0
MYS-01,B01,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,6440,0
TUM-02,B01,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,6440,0
SHI-01,B01,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,6440,0
BLR-02,B05,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,10127,0
SHI-01,B05,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,10127,0
BLR-07,M06,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,20129,0
MYS-01,M06,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,20129,0
BLR-08,M08,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,24519,0
HUB-01,M08,0,2026-08-17,real_engine,1,0.0,0,0,114831075,0.0,24519,0
UDU-01,M08,0,2026-08-17,real_engine,0,0.0,0,0,114831075,0.0,24519,0
DAV-02,F15,1,2026-08-17,real_engine,0,10.0,1,0,114923086,23002.75,92011,92011
BEL-01,F15,1,2026-08-17,real_engine,0,10.0,1,0,115015097,23002.75,92011,92011
MAN-02,F15,1,2026-08-17,real_engine,0,10.0,1,0,115107108,23002.75,92011,92011
DAV-02,B08,0,2026-08-17,real_engine,0,0.0,0,0,115107108,0.0,9684,0
BEL-01,B08,0,2026-08-17,real_engine,1,0.0,0,0,115107108,0.0,9684,0
MAN-01,B08,0,2026-08-17,real_engine,0,0.0,0,0,115107108,0.0,9684,0
BEL-02,F02,0,2026-08-17,real_engine,0,0.0,0,0,115107108,0.0,66229,0
HUB-02,B04,0,2026-08-17,real_engine,1,0.0,0,0,115107108,0.0,8786,0
MAN-01,B04,0,2026-08-17,real_engine,0,0.0,0,0,115107108,0.0,8786,0
TUM-02,B03,0,2026-08-17,real_engine,0,0.0,0,0,115107108,0.0,7401,0
BLR-02,F07,0,2026-08-17,real_engine,0,0.0,0,0,115107108,0.0,99781,0
BLR-08,B11,0,2026-08-17,real_engine,0,0.0,0,0,115107108,0.0,7505,0
BLR-04,B02,0,2026-08-17,real_engine,0,0.0,0,0,115107108,0.0,8446,0
BLR-06,B02,0,2026-08-17,real_engine,0,0.0,0,0,115107108,0.0,8446,0
DAV-02,B02,0,2026-08-17,real_engine,0,0.0,0,0,115107108,0.0,8446,0
HOS-01,B02,0,2026-08-17,real_engine,1,0.0,0,0,115107108,0.0,8446,0
TUM-01,M07,0,2026-08-17,real_engine,0,0.0,0,0,115107108,0.0,23908,0
BEL-01,M07,0,2026-08-17,real_engine,0,0.0,0,0,115107108,0.0,23908,0
BLR-06,B06,0,2026-08-17,real_engine,0,0.0,0,0,115107108,0.0,8055,0
KOL-01,B06,0,2026-08-17,real_engine,0,0.0,0,0,115107108,0.0,8055,0
KAL-01,B09,0,2026-08-17,real_engine,0,0.0,0,0,115107108,0.0,12085,0
BLR-04,B12,0,2026-08-17,real_engine,1,0.0,0,0,115107108,0.0,9430,0
UDU-01,B12,0,2026-08-17,real_engine,1,0.0,0,0,115107108,0.0,9430,0
MAN-02,F14,1,2026-08-17,real_engine,0,10.0,1,0,115164990,14470.5,57882,57882
HOS-01,F13,1,2026-08-17,real_engine,0,10.0,1,0,115225389,15099.75,60399,60399
BLR-02,M05,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,26834,0
BLR-05,M05,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,26834,0
BEL-02,B01,0,2026-08-17,real_engine,1,0.0,0,0,115225389,0.0,6440,0
DAV-02,M09,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,28135,0
SHI-01,M09,0,2026-08-17,real_engine,1,0.0,0,0,115225389,0.0,28135,0
BLR-06,B05,0,2026-08-17,real_engine,1,0.0,0,0,115225389,0.0,10127,0
BEL-01,B05,0,2026-08-17,real_engine,1,0.0,0,0,115225389,0.0,10127,0
BLR-06,M04,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,21389,0
BLR-03,B06,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,8055,0
MAN-01,B06,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,8055,0
KAL-01,B06,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,8055,0
UDU-01,B06,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,8055,0
SHI-01,B04,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,8786,0
HOS-01,B03,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,7401,0
MYS-02,M11,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,20687,0
TUM-02,B07,0,2026-08-17,real_engine,1,0.0,0,0,115225389,0.0,11285,0
BLR-02,B10,0,2026-08-17,real_engine,1,0.0,0,0,115225389,0.0,7060,0
BLR-07,B09,0,2026-08-17,real_engine,1,0.0,0,0,115225389,0.0,12085,0
MYS-02,B09,0,2026-08-17,real_engine,1,0.0,0,0,115225389,0.0,12085,0
TUM-02,B12,0,2026-08-17,real_engine,1,0.0,0,0,115225389,0.0,9430,0
BLR-03,M02,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,16548,0
DAV-01,M02,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,16548,0
MAN-01,M02,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,16548,0
KAL-01,M06,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,20129,0
MYS-02,M08,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,24519,0
TUM-02,M08,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,24519,0
KAL-01,M08,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,24519,0
BLR-03,F08,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,78119,0
KOL-01,B11,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,7505,0
BLR-05,B02,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,8446,0
BEL-01,B02,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,8446,0
TUM-01,B01,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,6440,0
BLR-03,M07,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,23908,0
BLR-07,M07,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,23908,0
KAL-01,M07,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,23908,0
BEL-01,B07,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,11285,0
MAN-02,B08,0,2026-08-17,real_engine,1,0.0,0,0,115225389,0.0,9684,0
MYS-01,M01,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,20460,0
DAV-02,B04,0,2026-08-17,real_engine,1,0.0,0,0,115225389,0.0,8786,0
KOL-01,B04,0,2026-08-17,real_engine,1,0.0,0,0,115225389,0.0,8786,0
BLR-04,M05,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,26834,0
BLR-06,M05,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,26834,0
BEL-02,M05,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,26834,0
BLR-05,F09,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,97367,0
TUM-01,B09,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,12085,0
MAN-01,F04,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,53816,0
BLR-03,F06,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,53059,0
HUB-01,F06,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,53059,0
DAV-01,F06,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,53059,0
DAV-02,F06,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,53059,0
BLR-08,B06,0,2026-08-17,real_engine,1,0.0,0,0,115225389,0.0,8055,0
DAV-02,B06,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,8055,0
BEL-01,B06,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,8055,0
SHI-01,B06,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,8055,0
HOS-01,B06,0,2026-08-17,real_engine,1,0.0,0,0,115225389,0.0,8055,0
BLR-04,F02,0,2026-08-17,real_engine,0,0.0,0,0,115225389,0.0,66229,0
DAV-01,F11,1,2026-08-17,real_engine,0,1.0,1,0,115292124,16683.75,66735,66735
BLR-01,B13,0,2026-08-17,real_engine,0,0.0,0,0,115292124,0.0,8504,0
BLR-01,B02,0,2026-08-17,real_engine,0,0.0,0,0,115292124,0.0,8446,0
BLR-07,B02,0,2026-08-17,real_engine,0,0.0,0,0,115292124,0.0,8446,0
BEL-02,B07,0,2026-08-17,real_engine,0,0.0,0,0,115292124,0.0,11285,0
MAN-02,B07,0,2026-08-17,real_engine,1,0.0,0,0,115292124,0.0,11285,0
BLR-07,B10,0,2026-08-17,real_engine,0,0.0,0,0,115292124,0.0,7060,0
HUB-01,B01,0,2026-08-17,real_engine,0,0.0,0,0,115292124,0.0,6440,0
BLR-06,M09,0,2026-08-17,real_engine,0,0.0,0,0,115292124,0.0,28135,0
MAN-01,B05,0,2026-08-17,real_engine,0,0.0,0,0,115292124,0.0,10127,0
BLR-05,B08,0,2026-08-17,real_engine,0,0.0,0,0,115292124,0.0,9684,0
HUB-01,B08,0,2026-08-17,real_engine,0,0.0,0,0,115292124,0.0,9684,0
BEL-02,B08,0,2026-08-17,real_engine,0,0.0,0,0,115292124,0.0,9684,0
BLR-01,B06,0,2026-08-17,real_engine,0,0.0,0,0,115292124,0.0,8055,0
TUM-01,B06,0,2026-08-17,real_engine,0,0.0,0,0,115292124,0.0,8055,0
BEL-02,B06,0,2026-08-17,real_engine,0,0.0,0,0,115292124,0.0,8055,0
TUM-01,B03,0,2026-08-17,real_engine,0,0.0,0,0,115292124,0.0,7401,0
BLR-02,M06,0,2026-08-17,real_engine,0,0.0,0,0,115292124,0.0,20129,0
