store_id,model_id,allocated_units,week_start_date,strategy,flow_stockout,flow_weeks_of_cover,flow_dead_stock,flow_realized_cogs,flow_inventory_value,flow_markdown_loss
HUB-02,F05,1,2025-09-01,real_engine,0,10.0,1,0,15446008,22291.25
DAV-02,B08,2,2025-09-01,real_engine,1,0.6666666666666666,0,19368,15465376,0.0
HUB-01,B04,2,2025-09-01,real_engine,0,20.0,0,17572,15482948,0.0
BEL-01,F02,1,2025-09-01,real_engine,0,10.0,1,0,15549177,16557.25
HUB-01,B03,2,2025-09-01,real_engine,1,0.25,0,14802,15563979,0.0
UDU-01,F04,1,2025-09-01,real_engine,0,10.0,1,0,15617795,13454.0
SHI-01,F05,1,2025-09-01,real_engine,0,10.0,0,89165,15706960,0.0
BLR-01,B09,5,2025-09-01,real_engine,0,50.0,0,48340,15767385,3021.25
BLR-08,B01,3,2025-09-01,real_engine,0,1.5,0,19320,15786705,0.0
BLR-06,F02,1,2025-09-01,real_engine,0,10.0,1,0,15852934,16557.25
DAV-02,B09,2,2025-09-01,real_engine,1,0.4,0,24170,15877104,0.0
TUM-02,F07,1,2025-09-01,real_engine,0,10.0,0,99781,15976885,0.0
DAV-01,B01,2,2025-09-01,real_engine,1,0.5,0,12880,15989765,0.0
MAN-02,F04,1,2025-09-01,real_engine,0,10.0,0,53816,16043581,0.0
BLR-01,B04,4,2025-09-01,real_engine,0,4.0,0,35144,16078725,0.0
BLR-08,B05,3,2025-09-01,real_engine,0,3.0,0,30381,16109106,0.0
BEL-01,B04,2,2025-09-01,real_engine,0,1.0,0,17572,16126678,0.0
TUM-01,F05,1,2025-09-01,real_engine,0,10.0,1,0,16215843,22291.25
BLR-01,B03,4,2025-09-01,real_engine,0,2.0,0,29604,16245447,0.0
DAV-01,B05,2,2025-09-01,real_engine,1,0.6666666666666666,0,20254,16265701,0.0
BEL-01,B03,2,2025-09-01,real_engine,1,0.5,0,14802,16280503,0.0
HOS-01,M07,2,2025-09-01,real_engine,1,0.5,0,47816,16328319,0.0
HUB-02,F04,1,2025-09-01,real_engine,0,1.0,0,53816,16382135,0.0
BLR-06,B04,2,2025-09-01,real_engine,1,0.4,0,17572,16399707,0.0
MYS-01,F02,1,2025-09-01,real_engine,0,10.0,1,0,16465936,16557.25
BLR-06,B03,2,2025-09-01,real_engine,1,0.5,0,14802,16480738,0.0
HOS-01,F03,1,2025-09-01,real_engine,0,10.0,0,55530,16536268,0.0
HOS-01,B08,2,2025-09-01,real_engine,1,0.6666666666666666,0,19368,16555636,0.0
BLR-07,B01,2,2025-09-01,real_engine,0,2.0,0,12880,16568516,0.0
SHI-01,F04,1,2025-09-01,real_engine,0,10.0,1,0,16622332,13454.0
BEL-02,F05,1,2025-09-01,real_engine,0,10.0,0,89165,16711497,0.0
MAN-01,B04,3,2025-09-01,real_engine,0,1.0,0,26358,16737855,0.0
BLR-07,B05,2,2025-09-01,real_engine,1,0.3333333333333333,0,20254,16758109,0.0
MAN-01,B03,3,2025-09-01,real_engine,0,1.0,0,22203,16780312,0.0
UDU-01,B01,2,2025-09-01,real_engine,0,2.0,0,12880,16793192,0.0
MYS-01,B04,2,2025-09-01,real_engine,0,2.0,0,17572,16810764,0.0
TUM-01,F04,1,2025-09-01,real_engine,0,10.0,1,0,16864580,13454.0
HOS-01,B09,2,2025-09-01,real_engine,1,0.6666666666666666,0,24170,16888750,0.0
TUM-02,M07,2,2025-09-01,real_engine,0,1.0,0,47816,16936566,0.0
MYS-01,B03,2,2025-09-01,real_engine,1,0.6666666666666666,0,14802,16951368,0.0
UDU-01,B05,2,2025-09-01,real_engine,1,0.4,0,20254,16971622,0.0
BLR-05,M01,2,2025-09-01,real_engine,0,2.0,0,40920,17012542,0.0
MAN-02,B01,2,2025-09-01,real_engine,1,0.4,0,12880,17025422,0.0
TUM-02,F03,1,2025-09-01,real_engine,0,10.0,1,0,17080952,13882.5
TUM-02,B08,2,2025-09-01,real_engine,1,0.6666666666666666,0,19368,17100320,0.0
DAV-01,F02,1,2025-09-01,real_engine,0,10.0,0,66229,17166549,0.0
MAN-02,B05,2,2025-09-01,real_engine,1,0.25,0,20254,17186803,0.0
MYS-02,F05,1,2025-09-01,real_engine,0,10.0,1,0,17275968,22291.25
BLR-02,B09,6,2025-09-01,real_engine,0,3.0,0,72510,17348478,0.0
HUB-02,B01,2,2025-09-01,real_engine,1,0.6666666666666666,0,12880,17361358,0.0
BEL-02,F04,1,2025-09-01,real_engine,0,10.0,1,0,17415174,13454.0
MAN-01,F01,1,2025-09-01,real_engine,0,10.0,0,61349,17476523,0.0
HUB-02,B05,2,2025-09-01,real_engine,0,1.0,0,20254,17496777,0.0
BLR-08,B04,3,2025-09-01,real_engine,0,30.0,0,26358,17523135,0.0
TUM-02,B09,2,2025-09-01,real_engine,0,1.0,0,24170,17547305,0.0
KAL-01,F05,1,2025-09-01,real_engine,0,10.0,0,89165,17636470,0.0
DAV-01,B04,2,2025-09-01,real_engine,1,0.5,0,17572,17654042,0.0
BLR-08,B03,3,2025-09-01,real_engine,0,3.0,0,22203,17676245,0.0
SHI-01,B01,2,2025-09-01,real_engine,0,1.0,0,12880,17689125,0.0
MAN-01,B08,4,2025-09-01,real_engine,1,0.6666666666666666,0,38736,17727861,0.0
HUB-01,M01,2,2025-09-01,real_engine,0,20.0,0,40920,17768781,0.0
DAV-01,B03,2,2025-09-01,real_engine,1,0.6666666666666666,0,14802,17783583,0.0
BLR-07,F02,1,2025-09-01,real_engine,0,10.0,1,0,17849812,16557.25
SHI-01,B05,2,2025-09-01,real_engine,0,2.0,0,20254,17870066,0.0
TUM-01,B01,2,2025-09-01,real_engine,0,20.0,0,12880,17882946,0.0
UDU-01,F02,1,2025-09-01,real_engine,0,10.0,1,0,17949175,16557.25
MYS-02,F04,1,2025-09-01,real_engine,0,10.0,1,0,18002991,13454.0
KOL-01,F07,1,2025-09-01,real_engine,0,10.0,0,99781,18102772,0.0
MAN-01,B09,4,2025-09-01,real_engine,0,1.3333333333333333,0,48340,18151112,0.0
TUM-01,B05,2,2025-09-01,real_engine,0,1.0,0,20254,18171366,0.0
BLR-07,B04,2,2025-09-01,real_engine,1,0.2222222222222222,0,17572,18188938,0.0
DAV-02,F05,1,2025-09-01,real_engine,0,10.0,0,89165,18278103,0.0
BEL-01,M01,2,2025-09-01,real_engine,0,20.0,0,40920,18319023,0.0
BLR-05,M05,2,2025-09-01,real_engine,0,2.0,0,53668,18372691,0.0
BLR-07,B03,2,2025-09-01,real_engine,1,0.6666666666666666,0,14802,18387493,0.0
MAN-02,F02,1,2025-09-01,real_engine,0,10.0,1,0,18453722,16557.25
BLR-02,B02,4,2025-09-01,real_engine,0,40.0,0,33784,18487506,0.0
KAL-01,F04,1,2025-09-01,real_engine,0,10.0,1,0,18541322,13454.0
BLR-08,F01,1,2025-09-01,real_engine,0,1.0,0,61349,18602671,0.0
UDU-01,B04,2,2025-09-01,real_engine,0,2.0,0,17572,18620243,0.0
BEL-02,B01,2,2025-09-01,real_engine,0,2.0,0,12880,18633123,0.0
UDU-01,B03,2,2025-09-01,real_engine,0,2.0,0,14802,18647925,0.0
HUB-02,F02,1,2025-09-01,real_engine,0,10.0,1,0,18714154,16557.25
TUM-01,B10,2,2025-09-01,real_engine,0,2.0,0,14120,18728274,0.0
BEL-02,B05,2,2025-09-01,real_engine,1,0.6666666666666666,0,20254,18748528,0.0
MAN-02,B04,2,2025-09-01,real_engine,1,0.6666666666666666,0,17572,18766100,0.0
BLR-05,B08,3,2025-09-01,real_engine,1,0.3333333333333333,0,29052,18795152,0.0
MAN-02,B03,2,2025-09-01,real_engine,0,20.0,0,14802,18809954,0.0
SHI-01,F02,1,2025-09-01,real_engine,0,10.0,1,0,18876183,16557.25
BLR-08,B09,4,2025-09-01,real_engine,0,2.0,0,48340,18924523,0.0
DAV-02,F04,1,2025-09-01,real_engine,0,10.0,1,0,18978339,13454.0
HUB-01,M05,2,2025-09-01,real_engine,1,0.5,0,53668,19032007,0.0
HUB-02,B04,2,2025-09-01,real_engine,1,0.6666666666666666,0,17572,19049579,0.0
BLR-03,B10,5,2025-09-01,real_engine,0,50.0,0,28240,19084879,1765.0
HUB-02,B03,2,2025-09-01,real_engine,0,1.0,0,14802,19099681,0.0
MYS-02,B01,2,2025-09-01,real_engine,1,0.5,0,12880,19112561,0.0
HOS-01,F05,1,2025-09-01,real_engine,0,10.0,1,0,19201726,22291.25
TUM-01,F02,1,2025-09-01,real_engine,0,10.0,0,66229,19267955,0.0
BLR-02,B07,4,2025-09-01,real_engine,0,4.0,0,45140,19313095,0.0
BLR-05,B09,3,2025-09-01,real_engine,1,0.5,0,36255,19349350,0.0
KOL-01,F03,1,2025-09-01,real_engine,0,10.0,1,0,19404880,13882.5
BEL-02,B10,2,2025-09-01,real_engine,1,0.4,0,14120,19419000,0.0
KOL-01,B08,2,2025-09-01,real_engine,1,0.6666666666666666,0,19368,19438368,0.0
SHI-01,B04,2,2025-09-01,real_engine,0,2.0,0,17572,19455940,0.0
MYS-02,B05,2,2025-09-01,real_engine,1,0.5,0,20254,19476194,0.0
SHI-01,B03,2,2025-09-01,real_engine,1,0.5,0,14802,19490996,0.0
KAL-01,B01,2,2025-09-01,real_engine,0,20.0,0,12880,19503876,0.0
BLR-04,B10,5,2025-09-01,real_engine,0,50.0,0,35300,19539176,0.0
BEL-01,M05,2,2025-09-01,real_engine,0,2.0,0,53668,19592844,0.0
HUB-01,B08,3,2025-09-01,real_engine,1,0.42857142857142855,0,29052,19621896,0.0
TUM-01,B04,2,2025-09-01,real_engine,1,0.5,0,17572,19639468,0.0
KAL-01,B05,2,2025-09-01,real_engine,1,0.5,0,20254,19659722,0.0
KOL-01,B09,2,2025-09-01,real_engine,1,0.3333333333333333,0,24170,19683892,0.0
TUM-01,B03,2,2025-09-01,real_engine,0,1.0,0,14802,19698694,0.0
BEL-02,F02,1,2025-09-01,real_engine,0,10.0,1,0,19764923,16557.25
BLR-03,B02,4,2025-09-01,real_engine,0,40.0,0,33784,19798707,0.0
TUM-02,F05,1,2025-09-01,real_engine,0,10.0,0,89165,19887872,0.0
MYS-02,B10,2,2025-09-01,real_engine,1,0.6666666666666666,0,14120,19901992,0.0
HUB-01,B09,3,2025-09-01,real_engine,1,0.75,0,36255,19938247,0.0
HOS-01,F04,1,2025-09-01,real_engine,0,10.0,1,0,19992063,13454.0
BEL-01,B08,3,2025-09-01,real_engine,1,0.75,0,29052,20021115,0.0
DAV-02,B01,2,2025-09-01,real_engine,0,2.0,0,12880,20033995,0.0
KAL-01,B10,2,2025-09-01,real_engine,1,0.5,0,14120,20048115,0.0
BEL-02,B04,2,2025-09-01,real_engine,0,2.0,0,17572,20065687,0.0
BLR-04,B02,4,2025-09-01,real_engine,1,0.8,0,33784,20099471,0.0
BLR-05,B02,2,2025-09-01,real_engine,0,20.0,0,16892,20116363,0.0
DAV-02,B05,2,2025-09-01,real_engine,0,2.0,0,20254,20136617,0.0
BEL-02,B03,2,2025-09-01,real_engine,1,0.6666666666666666,0,14802,20151419,0.0
BLR-06,B08,3,2025-09-01,real_engine,1,0.6,0,29052,20180471,0.0
MYS-02,F02,1,2025-09-01,real_engine,0,10.0,1,0,20246700,16557.25
BEL-01,B09,3,2025-09-01,real_engine,1,0.75,0,36255,20282955,0.0
TUM-02,F04,1,2025-09-01,real_engine,0,10.0,0,53816,20336771,0.0
KAL-01,F02,1,2025-09-01,real_engine,0,10.0,1,0,20403000,16557.25
BLR-06,B09,3,2025-09-01,real_engine,1,0.5,0,36255,20439255,0.0
BLR-03,B07,4,2025-09-01,real_engine,0,1.0,0,45140,20484395,0.0
BLR-01,B10,5,2025-09-01,real_engine,0,50.0,0,28240,20519695,1765.0
MYS-02,B04,2,2025-09-01,real_engine,1,0.3333333333333333,0,17572,20537267,0.0
DAV-02,B10,2,2025-09-01,real_engine,0,20.0,0,14120,20551387,0.0
MYS-01,B08,3,2025-09-01,real_engine,1,0.42857142857142855,0,29052,20580439,0.0
MYS-02,B03,2,2025-09-01,real_engine,0,2.0,0,14802,20595241,0.0
HUB-01,B02,2,2025-09-01,real_engine,0,2.0,0,16892,20612133,0.0
HOS-01,B01,2,2025-09-01,real_engine,0,20.0,0,12880,20625013,0.0
BLR-04,B07,4,2025-09-01,real_engine,0,4.0,0,45140,20670153,0.0
BLR-05,B07,2,2025-09-01,real_engine,0,1.0,0,22570,20692723,0.0
KAL-01,B04,2,2025-09-01,real_engine,1,0.6666666666666666,0,17572,20710295,0.0
KAL-01,B03,2,2025-09-01,real_engine,1,0.5,0,14802,20725097,0.0
MYS-01,B09,3,2025-09-01,real_engine,1,0.6,0,36255,20761352,0.0
HOS-01,B05,2,2025-09-01,real_engine,0,1.0,0,20254,20781606,0.0
DAV-02,F02,1,2025-09-01,real_engine,0,10.0,0,66229,20847835,0.0
BLR-01,B02,4,2025-09-01,real_engine,0,4.0,0,25338,20881619,2111.5
BEL-01,B02,2,2025-09-01,real_engine,0,1.0,0,16892,20898511,0.0
BLR-06,B02,2,2025-09-01,real_engine,0,1.0,0,16892,20915403,0.0
TUM-02,B01,2,2025-09-01,real_engine,0,2.0,0,12880,20928283,0.0
DAV-02,B04,2,2025-09-01,real_engine,1,0.5,0,17572,20945855,0.0
HOS-01,B10,2,2025-09-01,real_engine,0,20.0,0,14120,20959975,0.0
HUB-01,B07,2,2025-09-01,real_engine,0,1.0,0,22570,20982545,0.0
DAV-02,B03,2,2025-09-01,real_engine,0,1.0,0,14802,20997347,0.0
TUM-02,B05,2,2025-09-01,real_engine,0,1.0,0,20254,21017601,0.0
KOL-01,F05,1,2025-09-01,real_engine,0,1.0,0,89165,21106766,0.0
DAV-01,B09,3,2025-09-01,real_engine,1,0.6,0,36255,21143021,0.0
MAN-01,B02,3,2025-09-01,real_engine,0,1.5,0,25338,21168359,0.0
BLR-02,B10,6,2025-09-01,real_engine,0,60.0,0,42360,21210719,0.0
MYS-01,B02,2,2025-09-01,real_engine,0,1.0,0,16892,21227611,0.0
HOS-01,F02,1,2025-09-01,real_engine,0,10.0,1,0,21293840,16557.25
BLR-01,B07,4,2025-09-01,real_engine,0,1.3333333333333333,0,45140,21338980,0.0
BEL-01,B07,2,2025-09-01,real_engine,1,0.4,0,22570,21361550,0.0
TUM-02,B10,2,2025-09-01,real_engine,0,2.0,0,14120,21375670,0.0
BLR-07,B09,3,2025-09-01,real_engine,1,0.375,0,36255,21411925,0.0
BLR-06,B07,2,2025-09-01,real_engine,1,0.3333333333333333,0,22570,21434495,0.0
BLR-02,B06,4,2025-09-01,real_engine,0,40.0,0,32220,21466715,0.0
HOS-01,B04,2,2025-09-01,real_engine,0,1.0,0,17572,21484287,0.0
KOL-01,F04,1,2025-09-01,real_engine,0,10.0,0,53816,21538103,0.0
HOS-01,B03,2,2025-09-01,real_engine,0,2.0,0,14802,21552905,0.0
UDU-01,B09,3,2025-09-01,real_engine,0,1.5,0,36255,21589160,0.0
BLR-08,B02,3,2025-09-01,real_engine,0,3.0,0,16892,21614498,2111.5
MAN-01,B07,3,2025-09-01,real_engine,0,1.5,0,33855,21648353,0.0
TUM-02,F02,1,2025-09-01,real_engine,0,10.0,0,66229,21714582,0.0
MAN-01,B10,4,2025-09-01,real_engine,0,2.0,0,28240,21742822,0.0
DAV-01,B02,2,2025-09-01,real_engine,1,0.5,0,16892,21759714,0.0
MYS-01,B07,2,2025-09-01,real_engine,1,0.4,0,22570,21782284,0.0
MAN-02,B09,3,2025-09-01,real_engine,0,3.0,0,36255,21818539,0.0
TUM-02,B04,2,2025-09-01,real_engine,0,2.0,0,17572,21836111,0.0
HUB-02,B09,3,2025-09-01,real_engine,0,1.0,0,36255,21872366,0.0
TUM-02,B03,2,2025-09-01,real_engine,0,1.0,0,14802,21887168,0.0
BLR-07,B02,2,2025-09-01,real_engine,0,1.0,0,16892,21904060,0.0
SHI-01,B09,3,2025-09-01,real_engine,1,0.6,0,36255,21940315,0.0
BLR-08,B07,3,2025-09-01,real_engine,0,1.5,0,33855,21974170,0.0
KOL-01,B01,2,2025-09-01,real_engine,0,1.0,0,12880,21987050,0.0
UDU-01,B02,2,2025-09-01,real_engine,0,2.0,0,16892,22003942,0.0
BLR-08,B10,4,2025-09-01,real_engine,0,4.0,0,28240,22032182,0.0
DAV-01,B07,2,2025-09-01,real_engine,1,0.5,0,22570,22054752,0.0
KOL-01,B05,2,2025-09-01,real_engine,0,1.0,0,20254,22075006,0.0
BLR-05,B10,3,2025-09-01,real_engine,0,3.0,0,21180,22096186,0.0
MAN-02,B02,2,2025-09-01,real_engine,0,2.0,0,16892,22113078,0.0
BLR-03,B06,4,2025-09-01,real_engine,0,2.0,0,32220,22145298,0.0
HUB-02,B02,2,2025-09-01,real_engine,1,0.4,0,16892,22162190,0.0
BLR-07,B07,2,2025-09-01,real_engine,1,0.4,0,22570,22184760,0.0
BLR-04,B06,4,2025-09-01,real_engine,0,2.0,0,32220,22216980,0.0
BLR-05,B06,2,2025-09-01,real_engine,1,0.6666666666666666,0,16110,22233090,0.0
KOL-01,B10,2,2025-09-01,real_engine,0,2.0,0,14120,22247210,0.0
SHI-01,B02,2,2025-09-01,real_engine,1,0.3333333333333333,0,16892,22264102,0.0
UDU-01,B07,2,2025-09-01,real_engine,1,0.4,0,22570,22286672,0.0
HUB-01,B10,3,2025-09-01,real_engine,1,0.6,0,21180,22307852,0.0
TUM-01,B02,2,2025-09-01,real_engine,1,0.6666666666666666,0,16892,22324744,0.0
MAN-02,B07,2,2025-09-01,real_engine,1,0.16666666666666666,0,22570,22347314,0.0
KOL-01,F02,1,2025-09-01,real_engine,0,10.0,1,0,22413543,16557.25
HUB-01,B06,2,2025-09-01,real_engine,1,0.3333333333333333,0,16110,22429653,0.0
HUB-02,B07,2,2025-09-01,real_engine,1,0.6666666666666666,0,22570,22452223,0.0
BEL-01,B10,3,2025-09-01,real_engine,0,3.0,0,21180,22473403,0.0
KOL-01,B04,2,2025-09-01,real_engine,1,0.6666666666666666,0,17572,22490975,0.0
BEL-02,B02,2,2025-09-01,real_engine,0,20.0,0,16892,22507867,0.0
SHI-01,B07,2,2025-09-01,real_engine,1,0.3333333333333333,0,22570,22530437,0.0
BLR-06,B10,3,2025-09-01,real_engine,0,30.0,0,21180,22551617,0.0
KOL-01,B03,2,2025-09-01,real_engine,0,1.0,0,14802,22566419,0.0
BLR-01,B06,4,2025-09-01,real_engine,0,2.0,0,32220,22598639,0.0
BEL-01,B06,2,2025-09-01,real_engine,1,0.5,0,16110,22614749,0.0
BLR-05,F01,1,2025-09-01,real_engine,0,10.0,1,0,22676098,15337.25
TUM-01,B07,2,2025-09-01,real_engine,0,1.0,0,22570,22698668,0.0
BLR-06,B06,2,2025-09-01,real_engine,1,0.25,0,16110,22714778,0.0
MYS-01,B10,3,2025-09-01,real_engine,0,3.0,0,21180,22735958,0.0
MYS-02,B02,2,2025-09-01,real_engine,1,0.4,0,16892,22752850,0.0
MAN-01,B06,3,2025-09-01,real_engine,1,0.75,0,24165,22777015,0.0
BEL-02,B07,2,2025-09-01,real_engine,1,0.25,0,22570,22799585,0.0
KAL-01,B02,2,2025-09-01,real_engine,1,0.4,0,16892,22816477,0.0
MYS-01,B06,2,2025-09-01,real_engine,1,0.6666666666666666,0,16110,22832587,0.0
HUB-01,F01,1,2025-09-01,real_engine,0,10.0,1,0,22893936,15337.25
DAV-01,B10,3,2025-09-01,real_engine,0,1.5,0,21180,22915116,0.0
MYS-02,B07,2,2025-09-01,real_engine,1,0.5,0,22570,22937686,0.0
BEL-01,F01,1,2025-09-01,real_engine,0,10.0,0,61349,22999035,0.0
DAV-02,B02,2,2025-09-01,real_engine,0,20.0,0,16892,23015927,0.0
BLR-08,B06,3,2025-09-01,real_engine,0,1.0,0,24165,23040092,0.0
DAV-01,B06,2,2025-09-01,real_engine,1,0.5,0,16110,23056202,0.0
BLR-06,F01,1,2025-09-01,real_engine,0,10.0,0,61349,23117551,0.0
KAL-01,B07,2,2025-09-01,real_engine,1,0.2857142857142857,0,22570,23140121,0.0
BLR-07,B10,3,2025-09-01,real_engine,0,1.5,0,21180,23161301,0.0
UDU-01,B10,3,2025-09-01,real_engine,0,1.5,0,21180,23182481,0.0
MYS-01,F01,1,2025-09-01,real_engine,0,10.0,0,61349,23243830,0.0
BLR-07,B06,2,2025-09-01,real_engine,1,0.6666666666666666,0,16110,23259940,0.0
DAV-02,B07,2,2025-09-01,real_engine,1,0.5,0,22570,23282510,0.0
MAN-02,B10,3,2025-09-01,real_engine,0,1.5,0,21180,23303690,0.0
HOS-01,B02,2,2025-09-01,real_engine,0,2.0,0,16892,23320582,0.0
UDU-01,B06,2,2025-09-01,real_engine,0,1.0,0,16110,23336692,0.0
HUB-02,B10,3,2025-09-01,real_engine,0,1.0,0,21180,23357872,0.0
MAN-02,B06,2,2025-09-01,real_engine,0,1.0,0,16110,23373982,0.0
SHI-01,B10,3,2025-09-01,real_engine,0,1.5,0,21180,23395162,0.0
DAV-01,F01,1,2025-09-01,real_engine,0,10.0,1,0,23456511,15337.25
HUB-02,B06,2,2025-09-01,real_engine,1,0.4,0,16110,23472621,0.0
TUM-02,B02,2,2025-09-01,real_engine,0,20.0,0,16892,23489513,0.0
HOS-01,B07,2,2025-09-01,real_engine,1,0.2,0,22570,23512083,0.0
SHI-01,B06,2,2025-09-01,real_engine,1,0.5,0,16110,23528193,0.0
BLR-07,F01,1,2025-09-01,real_engine,0,10.0,1,0,23589542,15337.25
TUM-01,B06,2,2025-09-01,real_engine,1,0.4,0,16110,23605652,0.0
UDU-01,F01,1,2025-09-01,real_engine,0,10.0,0,61349,23667001,0.0
TUM-02,B07,2,2025-09-01,real_engine,1,0.2857142857142857,0,22570,23689571,0.0
MAN-02,F01,1,2025-09-01,real_engine,0,10.0,0,61349,23750920,0.0
BEL-02,B06,2,2025-09-01,real_engine,0,1.0,0,16110,23767030,0.0
HUB-02,F01,1,2025-09-01,real_engine,0,1.0,0,61349,23828379,0.0
SHI-01,F01,1,2025-09-01,real_engine,0,10.0,0,61349,23889728,0.0
MYS-02,B06,2,2025-09-01,real_engine,1,0.5,0,16110,23905838,0.0
TUM-01,F01,1,2025-09-01,real_engine,0,10.0,1,0,23967187,15337.25
KAL-01,B06,2,2025-09-01,real_engine,1,0.5,0,16110,23983297,0.0
KOL-01,B02,2,2025-09-01,real_engine,0,20.0,0,16892,24000189,0.0
BEL-02,F01,1,2025-09-01,real_engine,0,10.0,0,61349,24061538,0.0
DAV-02,B06,2,2025-09-01,real_engine,1,0.6666666666666666,0,16110,24077648,0.0
KOL-01,B07,2,2025-09-01,real_engine,1,0.6666666666666666,0,22570,24100218,0.0
MYS-02,F01,1,2025-09-01,real_engine,0,10.0,0,61349,24161567,0.0
KAL-01,F01,1,2025-09-01,real_engine,0,10.0,0,61349,24222916,0.0
HOS-01,B06,2,2025-09-01,real_engine,1,0.6666666666666666,0,16110,24239026,0.0
DAV-02,F01,1,2025-09-01,real_engine,0,10.0,1,0,24300375,15337.25
TUM-02,B06,2,2025-09-01,real_engine,1,0.5,0,16110,24316485,0.0
HOS-01,F01,1,2025-09-01,real_engine,0,10.0,0,61349,24377834,0.0
TUM-02,F01,1,2025-09-01,real_engine,0,10.0,1,0,24439183,15337.25
KOL-01,B06,2,2025-09-01,real_engine,0,2.0,0,16110,24455293,0.0
KOL-01,F01,1,2025-09-01,real_engine,0,10.0,0,61349,24516642,0.0
BLR-03,F01,1,2025-09-08,real_engine,1,0.5,0,61349,14308554,0.0
BLR-02,F03,3,2025-09-08,real_engine,0,3.0,0,111060,14475144,13882.5
BLR-06,F03,2,2025-09-08,real_engine,0,20.0,0,55530,14586204,13882.5
SHI-01,F03,2,2025-09-08,real_engine,0,20.0,1,0,14697264,27765.0
BLR-03,F03,1,2025-09-08,real_engine,0,1.0,0,55530,14752794,0.0
BLR-08,F03,1,2025-09-08,real_engine,0,1.0,0,55530,14808324,0.0
HOS-01,F03,1,2025-09-08,real_engine,0,10.0,1,0,14863854,13882.5
BLR-01,F05,2,2025-09-08,real_engine,0,2.0,0,178330,15042184,0.0
BLR-03,F05,2,2025-09-08,real_engine,0,2.0,0,178330,15220514,0.0
BLR-04,F05,2,2025-09-08,real_engine,0,20.0,0,178330,15398844,0.0
BLR-02,F05,1,2025-09-08,real_engine,0,1.0,0,89165,15488009,0.0
BLR-06,F05,1,2025-09-08,real_engine,0,10.0,0,89165,15577174,0.0
DAV-01,F05,1,2025-09-08,real_engine,0,10.0,1,0,15666339,22291.25
BEL-02,F05,1,2025-09-08,real_engine,0,10.0,1,0,15755504,22291.25
MAN-01,F05,1,2025-09-08,real_engine,0,10.0,0,89165,15844669,0.0
UDU-01,F05,1,2025-09-08,real_engine,0,10.0,1,0,15933834,22291.25
BLR-03,F07,1,2025-09-08,real_engine,0,1.0,0,99781,16033615,0.0
BLR-03,F06,4,2025-09-08,real_engine,0,40.0,0,212236,16245851,0.0
BLR-04,F04,2,2025-09-08,real_engine,0,20.0,0,107632,16353483,0.0
BLR-02,F04,1,2025-09-08,real_engine,1,0.3333333333333333,0,53816,16407299,0.0
BLR-03,F04,1,2025-09-08,real_engine,1,0.3333333333333333,0,53816,16461115,0.0
BLR-08,F04,1,2025-09-08,real_engine,0,1.0,0,53816,16514931,0.0
TUM-02,F04,1,2025-09-08,real_engine,0,10.0,0,53816,16568747,0.0
BEL-02,F04,1,2025-09-08,real_engine,0,10.0,1,0,16622563,13454.0
MAN-02,F04,1,2025-09-08,real_engine,0,10.0,1,0,16676379,13454.0
BLR-04,F03,1,2025-09-08,real_engine,1,0.5,0,55530,16731909,0.0
BLR-01,F03,1,2025-09-08,real_engine,0,10.0,0,55530,16787439,0.0
BLR-04,F02,2,2025-09-08,real_engine,0,20.0,0,66229,16919897,16557.25
BLR-01,F02,1,2025-09-08,real_engine,0,1.0,0,66229,16986126,0.0
BLR-02,F02,1,2025-09-08,real_engine,0,10.0,0,66229,17052355,0.0
BLR-04,F06,3,2025-09-08,real_engine,0,3.0,0,159177,17211532,0.0
MYS-01,M04,1,2025-09-08,real_engine,0,0.5,0,21389,17232921,0.0
DAV-01,M04,1,2025-09-08,real_engine,0,1.0,0,21389,17254310,0.0
BLR-01,F04,1,2025-09-08,real_engine,0,10.0,0,53816,17308126,0.0
MAN-01,F06,1,2025-09-08,real_engine,0,10.0,0,53059,17361185,0.0
BLR-03,F02,1,2025-09-08,real_engine,1,0.5,0,66229,17427414,0.0
MYS-01,M03,1,2025-09-08,real_engine,0,10.0,0,24373,17451787,0.0
BLR-08,F06,1,2025-09-08,real_engine,0,0.5,0,53059,17504846,0.0
BEL-02,M04,1,2025-09-08,real_engine,0,1.0,0,21389,17526235,0.0
BLR-05,M04,4,2025-09-08,real_engine,0,40.0,0,85556,17611791,0.0
BLR-07,M04,3,2025-09-08,real_engine,0,30.0,0,64167,17675958,0.0
BLR-08,M04,3,2025-09-08,real_engine,0,0.75,0,64167,17740125,0.0
BLR-02,M04,2,2025-09-08,real_engine,0,1.0,0,42778,17782903,0.0
BLR-06,M04,2,2025-09-08,real_engine,0,1.0,0,42778,17825681,0.0
BEL-01,M04,2,2025-09-08,real_engine,0,20.0,0,42778,17868459,0.0
MAN-02,M04,2,2025-09-08,real_engine,0,1.0,0,42778,17911237,0.0
SHI-01,M04,2,2025-09-08,real_engine,0,2.0,0,42778,17954015,0.0
BLR-01,M04,1,2025-09-08,real_engine,0,10.0,0,21389,17975404,0.0
BLR-03,M04,1,2025-09-08,real_engine,0,0.5,0,21389,17996793,0.0
BLR-04,M04,1,2025-09-08,real_engine,0,0.3333333333333333,0,21389,18018182,0.0
MYS-02,M04,1,2025-09-08,real_engine,1,0.5,0,21389,18039571,0.0
