store_id,store_name,model_id,model_name,price_tier,selling_price,margin_pct,acquisition_cost,lifecycle_stage,expected_demand,requested_units,available_units,expected_revenue,priority_score,allocated_units,capital_tied_up,allocated_expected_revenue,cap_applied,reasoning
BLR-05,MobiMart Malleshwaram,M14,OnePlus Nord CE6,mid,25999,0.1259,22726,declining,0.930952380952381,1,1000,3047.262316904762,0.13408705081865538,1,22726,3273.2741,False,"MobiMart Malleshwaram: 1 units of OnePlus Nord CE6 - expected demand 0.9/week, capital tied up Rs 22,726, expected gross profit Rs 3,273, ROI 0.14x"
BLR-06,MobiMart Rajajinagar,M16,Motorola Edge 70 Fusion,mid,23999,0.1383,20680,declining,1.6595238095238094,2,1000,5508.061916428572,0.13317364401423046,2,41360,6638.1234,False,"MobiMart Rajajinagar: 2 units of Motorola Edge 70 Fusion - expected demand 1.7/week, capital tied up Rs 41,360, expected gross profit Rs 6,638, ROI 0.16x"
BLR-05,MobiMart Malleshwaram,M17,POCO X8 Pro,mid,28999,0.1287,25267,peaking,2.7,3,1000,10076.86251,0.1329383848498041,3,75801,11196.5139,False,"MobiMart Malleshwaram: 3 units of POCO X8 Pro - expected demand 2.7/week, capital tied up Rs 75,801, expected gross profit Rs 11,197, ROI 0.15x"
BLR-05,MobiMart Malleshwaram,F18,Samsung Galaxy Z Fold8,flagship,149999,0.2169,117464,ramping,0.4784,1,1000,15564.640235039999,0.13250562074371722,1,117464,32534.7831,False,"MobiMart Malleshwaram: 1 units of Samsung Galaxy Z Fold8 - expected demand 0.5/week, capital tied up Rs 117,464, expected gross profit Rs 32,535, ROI 0.28x"
BLR-04,MobiMart Whitefield,M15,Vivo V51e,mid,30999,0.1402,26653,declining,2.4285714285714284,3,1000,10554.716657142855,0.13200160903891814,3,79959,13038.179399999999,False,"MobiMart Whitefield: 3 units of Vivo V51e - expected demand 2.4/week, capital tied up Rs 79,959, expected gross profit Rs 13,038, ROI 0.16x"
BLR-08,MobiMart Electronic City,M15,Vivo V51e,mid,30999,0.1402,26653,declining,2.4285714285714284,3,1000,10554.716657142855,0.13200160903891814,3,79959,13038.179399999999,False,"MobiMart Electronic City: 3 units of Vivo V51e - expected demand 2.4/week, capital tied up Rs 79,959, expected gross profit Rs 13,038, ROI 0.16x"
BLR-03,MobiMart Indiranagar,M20,OnePlus Nord 6,mid,31999,0.1186,28204,ramping,2.91525,3,1000,11063.611051349999,0.13075699725039,3,84612,11385.2442,False,"MobiMart Indiranagar: 3 units of OnePlus Nord 6 - expected demand 2.9/week, capital tied up Rs 84,612, expected gross profit Rs 11,385, ROI 0.13x"
MAN-01,MobiMart Court Road,M17,POCO X8 Pro,mid,28999,0.1287,25267,peaking,5.3,6,1000,19780.50789,0.13047656290814105,6,151602,22393.0278,False,"MobiMart Court Road: 6 units of POCO X8 Pro - expected demand 5.3/week, capital tied up Rs 151,602, expected gross profit Rs 22,393, ROI 0.15x"
KAL-01,MobiMart KCD Road,M17,POCO X8 Pro,mid,28999,0.1287,25267,peaking,2.65,3,1000,9890.253945,0.13047656290814105,3,75801,11196.5139,False,"MobiMart KCD Road: 3 units of POCO X8 Pro - expected demand 2.6/week, capital tied up Rs 75,801, expected gross profit Rs 11,197, ROI 0.15x"
BLR-08,MobiMart Electronic City,M20,OnePlus Nord 6,mid,31999,0.1186,28204,ramping,1.932,2,1000,7332.0972648,0.1299832872074883,2,56408,7590.1628,False,"MobiMart Electronic City: 2 units of OnePlus Nord 6 - expected demand 1.9/week, capital tied up Rs 56,408, expected gross profit Rs 7,590, ROI 0.13x"
BLR-05,MobiMart Malleshwaram,M16,Motorola Edge 70 Fusion,mid,23999,0.1383,20680,declining,1.6190476190476188,2,1000,5373.718942857142,0.12992550635534675,2,41360,6638.1234,False,"MobiMart Malleshwaram: 2 units of Motorola Edge 70 Fusion - expected demand 1.6/week, capital tied up Rs 41,360, expected gross profit Rs 6,638, ROI 0.16x"
TUM-01,MobiMart MG Road,M16,Motorola Edge 70 Fusion,mid,23999,0.1383,20680,declining,1.6190476190476188,2,1000,5373.718942857142,0.12992550635534675,2,41360,6638.1234,False,"MobiMart MG Road: 2 units of Motorola Edge 70 Fusion - expected demand 1.6/week, capital tied up Rs 41,360, expected gross profit Rs 6,638, ROI 0.16x"
MAN-01,MobiMart Court Road,M03,Realme 14 Pro,mid,27999,0.1295,24373,near end-of-life,0.8699999999999999,1,1000,3154.507335,0.12942630513272882,1,24373,3625.8705,False,"MobiMart Court Road: 1 units of Realme 14 Pro - expected demand 0.9/week, capital tied up Rs 24,373, expected gross profit Rs 3,626, ROI 0.15x"
HUB-01,MobiMart Vidya Nagar,F17,iPhone 17 Pro Max,flagship,139900,0.2178,109430,ramping,0.4646,1,1000,14156.464211999999,0.12936547758384354,1,109430,30470.219999999998,False,"MobiMart Vidya Nagar: 1 units of iPhone 17 Pro Max - expected demand 0.5/week, capital tied up Rs 109,430, expected gross profit Rs 30,470, ROI 0.28x"
BLR-04,MobiMart Whitefield,M17,POCO X8 Pro,mid,28999,0.1287,25267,peaking,1.7500000000000002,2,1000,6531.299775000001,0.12924565193730955,2,50534,7464.342600000001,False,"MobiMart Whitefield: 2 units of POCO X8 Pro - expected demand 1.8/week, capital tied up Rs 50,534, expected gross profit Rs 7,464, ROI 0.15x"
BLR-04,MobiMart Whitefield,M20,OnePlus Nord 6,mid,31999,0.1186,28204,ramping,2.8703999999999996,3,1000,10893.401650559998,0.12874535113884553,3,84612,11385.2442,False,"MobiMart Whitefield: 3 units of OnePlus Nord 6 - expected demand 2.9/week, capital tied up Rs 84,612, expected gross profit Rs 11,385, ROI 0.13x"
HUB-01,MobiMart Vidya Nagar,F18,Samsung Galaxy Z Fold8,flagship,149999,0.2169,117464,ramping,0.4646,1,1000,15115.660228260002,0.12868334322226385,1,117464,32534.7831,False,"MobiMart Vidya Nagar: 1 units of Samsung Galaxy Z Fold8 - expected demand 0.5/week, capital tied up Rs 117,464, expected gross profit Rs 32,535, ROI 0.28x"
BLR-02,MobiMart Koramangala,M14,OnePlus Nord CE6,mid,25999,0.1259,22726,declining,1.780952380952381,2,1000,5829.545301904763,0.12825717904393125,2,45452,6546.5482,False,"MobiMart Koramangala: 2 units of OnePlus Nord CE6 - expected demand 1.8/week, capital tied up Rs 45,452, expected gross profit Rs 6,547, ROI 0.14x"
DAV-01,MobiMart PJ Extension,M14,OnePlus Nord CE6,mid,25999,0.1259,22726,declining,0.8904761904761905,1,1000,2914.7726509523814,0.12825717904393125,1,22726,3273.2741,False,"MobiMart PJ Extension: 1 units of OnePlus Nord CE6 - expected demand 0.9/week, capital tied up Rs 22,726, expected gross profit Rs 3,273, ROI 0.14x"
BEL-02,MobiMart Tilakwadi,M14,OnePlus Nord CE6,mid,25999,0.1259,22726,declining,0.8904761904761905,1,1000,2914.7726509523814,0.12825717904393125,1,22726,3273.2741,False,"MobiMart Tilakwadi: 1 units of OnePlus Nord CE6 - expected demand 0.9/week, capital tied up Rs 22,726, expected gross profit Rs 3,273, ROI 0.14x"
BLR-06,MobiMart Rajajinagar,M15,Vivo V51e,mid,30999,0.1402,26653,declining,2.3476190476190477,3,1000,10202.89276857143,0.12760155540428758,3,79959,13038.179399999999,False,"MobiMart Rajajinagar: 3 units of Vivo V51e - expected demand 2.3/week, capital tied up Rs 79,959, expected gross profit Rs 13,038, ROI 0.16x"
MAN-01,MobiMart Court Road,M12,Redmi Note 15,mid,19999,0.1391,17217,declining,1.5785714285714285,2,1000,4391.366135,0.12752994525759426,2,34434,5563.7218,False,"MobiMart Court Road: 2 units of Redmi Note 15 - expected demand 1.6/week, capital tied up Rs 34,434, expected gross profit Rs 5,564, ROI 0.16x"
HUB-01,MobiMart Vidya Nagar,F19,OnePlus Open 3,flagship,124999,0.2152,98099,ramping,0.4646,1,1000,12497.640018080001,0.12739824073721445,1,98099,26899.7848,False,"MobiMart Vidya Nagar: 1 units of OnePlus Open 3 - expected demand 0.5/week, capital tied up Rs 98,099, expected gross profit Rs 26,900, ROI 0.27x"
BLR-04,MobiMart Whitefield,M16,Motorola Edge 70 Fusion,mid,23999,0.1383,20680,declining,3.157142857142857,4,1000,10478.75193857143,0.12667736869646312,4,82720,13276.2468,False,"MobiMart Whitefield: 4 units of Motorola Edge 70 Fusion - expected demand 3.2/week, capital tied up Rs 82,720, expected gross profit Rs 13,276, ROI 0.16x"
BLR-01,MobiMart Jayanagar,M16,Motorola Edge 70 Fusion,mid,23999,0.1383,20680,declining,1.5785714285714285,2,1000,5239.375969285715,0.12667736869646312,2,41360,6638.1234,False,"MobiMart Jayanagar: 2 units of Motorola Edge 70 Fusion - expected demand 1.6/week, capital tied up Rs 41,360, expected gross profit Rs 6,638, ROI 0.16x"
KOL-01,MobiMart Station Road,M20,OnePlus Nord 6,mid,31999,0.1186,28204,ramping,0.9384,1,1000,3561.30438576,0.12626947900156008,1,28204,3795.0814,False,"MobiMart Station Road: 1 units of OnePlus Nord 6 - expected demand 0.9/week, capital tied up Rs 28,204, expected gross profit Rs 3,795, ROI 0.13x"
BLR-01,MobiMart Jayanagar,M15,Vivo V51e,mid,30999,0.1402,26653,declining,1.538095238095238,2,1000,6684.653882857142,0.12540152858697223,2,53306,8692.1196,False,"MobiMart Jayanagar: 2 units of Vivo V51e - expected demand 1.5/week, capital tied up Rs 53,306, expected gross profit Rs 8,692, ROI 0.16x"
BLR-08,MobiMart Electronic City,M14,OnePlus Nord CE6,mid,25999,0.1259,22726,declining,1.7404761904761903,2,1000,5697.055635952381,0.12534224315656914,2,45452,6546.5482,False,"MobiMart Electronic City: 2 units of OnePlus Nord CE6 - expected demand 1.7/week, capital tied up Rs 45,452, expected gross profit Rs 6,547, ROI 0.14x"
BEL-01,MobiMart Cantonment,F19,OnePlus Open 3,flagship,124999,0.2152,98099,ramping,0.45539999999999997,1,1000,12250.161997919999,0.12487550329687355,1,98099,26899.7848,False,"MobiMart Cantonment: 1 units of OnePlus Open 3 - expected demand 0.5/week, capital tied up Rs 98,099, expected gross profit Rs 26,900, ROI 0.27x"
BLR-06,MobiMart Rajajinagar,F18,Samsung Galaxy Z Fold8,flagship,149999,0.2169,117464,ramping,0.4508,1,1000,14666.68022148,0.12486106570081046,1,117464,32534.7831,False,"MobiMart Rajajinagar: 1 units of Samsung Galaxy Z Fold8 - expected demand 0.5/week, capital tied up Rs 117,464, expected gross profit Rs 32,535, ROI 0.28x"
BLR-02,MobiMart Koramangala,F20,Vivo X210 Pro,flagship,79999,0.1946,64431,ramping,1.0315499999999997,2,1000,16058.969660369998,0.12462145287493596,2,128862,31135.6108,False,"MobiMart Koramangala: 2 units of Vivo X210 Pro - expected demand 1.0/week, capital tied up Rs 128,862, expected gross profit Rs 31,136, ROI 0.24x"
BLR-08,MobiMart Electronic City,M02,Redmi Note 14,mid,18999,0.129,16548,near end-of-life,0.8400000000000001,1,1000,2058.7316400000004,0.12440969543147211,1,16548,2450.871,False,"MobiMart Electronic City: 1 units of Redmi Note 14 - expected demand 0.8/week, capital tied up Rs 16,548, expected gross profit Rs 2,451, ROI 0.15x"
KOL-01,MobiMart Station Road,M12,Redmi Note 15,mid,19999,0.1391,17217,declining,0.769047619047619,1,1000,2139.3835016666667,0.12425994666124567,1,17217,2781.8609,False,"MobiMart Station Road: 1 units of Redmi Note 15 - expected demand 0.8/week, capital tied up Rs 17,217, expected gross profit Rs 2,782, ROI 0.16x"
BLR-06,MobiMart Rajajinagar,F19,OnePlus Open 3,flagship,124999,0.2152,98099,ramping,0.4508,1,1000,12126.422987839998,0.1236141345767031,1,98099,26899.7848,False,"MobiMart Rajajinagar: 1 units of OnePlus Open 3 - expected demand 0.5/week, capital tied up Rs 98,099, expected gross profit Rs 26,900, ROI 0.27x"
MYS-01,MobiMart Devaraja Mohalla,F17,iPhone 17 Pro Max,flagship,139900,0.2178,109430,ramping,0.4416,1,1000,13455.649151999998,0.12296124602028692,1,109430,30470.219999999998,False,"MobiMart Devaraja Mohalla: 1 units of iPhone 17 Pro Max - expected demand 0.4/week, capital tied up Rs 109,430, expected gross profit Rs 30,470, ROI 0.28x"
BLR-01,MobiMart Jayanagar,M20,OnePlus Nord 6,mid,31999,0.1186,28204,ramping,2.7358499999999997,3,1000,10382.773448189999,0.12271041280421216,3,84612,11385.2442,False,"MobiMart Jayanagar: 3 units of OnePlus Nord 6 - expected demand 2.7/week, capital tied up Rs 84,612, expected gross profit Rs 11,385, ROI 0.13x"
MYS-02,MobiMart Kuvempunagar,M14,OnePlus Nord CE6,mid,25999,0.1259,22726,declining,0.85,1,1000,2782.282985,0.12242730726920707,1,22726,3273.2741,False,"MobiMart Kuvempunagar: 1 units of OnePlus Nord CE6 - expected demand 0.8/week, capital tied up Rs 22,726, expected gross profit Rs 3,273, ROI 0.14x"
HOS-01,MobiMart Hosur Road,M14,OnePlus Nord CE6,mid,25999,0.1259,22726,declining,0.85,1,1000,2782.282985,0.12242730726920707,1,22726,3273.2741,False,"MobiMart Hosur Road: 1 units of OnePlus Nord CE6 - expected demand 0.8/week, capital tied up Rs 22,726, expected gross profit Rs 3,273, ROI 0.14x"
UDU-01,MobiMart Udupi Main Road,M13,Realme 15 Pro,mid,28999,0.1139,25696,declining,1.9023809523809523,2,1000,6283.537842619047,0.12226684780936814,2,51392,6605.9722,False,"MobiMart Udupi Main Road: 2 units of Realme 15 Pro - expected demand 1.9/week, capital tied up Rs 51,392, expected gross profit Rs 6,606, ROI 0.13x"
SHI-01,MobiMart Vidya Nagar,M15,Vivo V51e,mid,30999,0.1402,26653,declining,1.4976190476190476,2,1000,6508.741938571428,0.1221014883609993,2,53306,8692.1196,False,"MobiMart Vidya Nagar: 2 units of Vivo V51e - expected demand 1.5/week, capital tied up Rs 53,306, expected gross profit Rs 8,692, ROI 0.16x"
BLR-01,MobiMart Jayanagar,F17,iPhone 17 Pro Max,flagship,139900,0.2178,109430,ramping,0.43809523809523804,1,1000,13348.858285714283,0.12198536311536401,1,109430,30470.219999999998,False,"MobiMart Jayanagar: 1 units of iPhone 17 Pro Max - expected demand 0.4/week, capital tied up Rs 109,430, expected gross profit Rs 30,470, ROI 0.28x"
BLR-07,MobiMart Yelahanka,M17,POCO X8 Pro,mid,28999,0.1287,25267,peaking,1.6500000000000001,2,1000,6158.082645000001,0.12186018611232044,2,50534,7464.342600000001,False,"MobiMart Yelahanka: 2 units of POCO X8 Pro - expected demand 1.7/week, capital tied up Rs 50,534, expected gross profit Rs 7,464, ROI 0.15x"
MYS-01,MobiMart Devaraja Mohalla,M17,POCO X8 Pro,mid,28999,0.1287,25267,peaking,1.6500000000000001,2,1000,6158.082645000001,0.12186018611232044,2,50534,7464.342600000001,False,"MobiMart Devaraja Mohalla: 2 units of POCO X8 Pro - expected demand 1.7/week, capital tied up Rs 50,534, expected gross profit Rs 7,464, ROI 0.15x"
DAV-02,MobiMart MCC B Block,M17,POCO X8 Pro,mid,28999,0.1287,25267,peaking,1.6500000000000001,2,1000,6158.082645000001,0.12186018611232044,2,50534,7464.342600000001,False,"MobiMart MCC B Block: 2 units of POCO X8 Pro - expected demand 1.7/week, capital tied up Rs 50,534, expected gross profit Rs 7,464, ROI 0.15x"
MAN-02,MobiMart Kottara,M18,Nothing Phone (4a),mid,29999,0.1426,25721,ramping,2.1904761904761902,3,1000,9370.544780952381,0.12143831604463773,3,77163,12833.5722,False,"MobiMart Kottara: 3 units of Nothing Phone (4a) - expected demand 2.2/week, capital tied up Rs 77,163, expected gross profit Rs 12,834, ROI 0.17x"
MYS-01,MobiMart Devaraja Mohalla,F19,OnePlus Open 3,flagship,124999,0.2152,98099,ramping,0.4416,1,1000,11878.944967680001,0.12109139713636226,1,98099,26899.7848,False,"MobiMart Devaraja Mohalla: 1 units of OnePlus Open 3 - expected demand 0.4/week, capital tied up Rs 98,099, expected gross profit Rs 26,900, ROI 0.27x"
BLR-05,MobiMart Malleshwaram,M15,Vivo V51e,mid,30999,0.1402,26653,declining,2.2261904761904763,3,1000,9675.156935714287,0.12100147495234166,3,79959,13038.179399999999,False,"MobiMart Malleshwaram: 3 units of Vivo V51e - expected demand 2.2/week, capital tied up Rs 79,959, expected gross profit Rs 13,038, ROI 0.16x"
KOL-01,MobiMart Station Road,M14,OnePlus Nord CE6,mid,25999,0.1259,22726,declining,1.6595238095238094,2,1000,5432.0763040476195,0.119512371381845,2,45452,6546.5482,False,"MobiMart Station Road: 2 units of OnePlus Nord CE6 - expected demand 1.7/week, capital tied up Rs 45,452, expected gross profit Rs 6,547, ROI 0.14x"
DAV-01,MobiMart PJ Extension,F17,iPhone 17 Pro Max,flagship,139900,0.2178,109430,ramping,0.4278,1,1000,13035.160116,0.11911870708215297,1,109430,30470.219999999998,False,"MobiMart PJ Extension: 1 units of iPhone 17 Pro Max - expected demand 0.4/week, capital tied up Rs 109,430, expected gross profit Rs 30,470, ROI 0.28x"
BEL-01,MobiMart Cantonment,M15,Vivo V51e,mid,30999,0.1402,26653,declining,1.457142857142857,2,1000,6332.829994285714,0.11880144813502634,2,53306,8692.1196,False,"MobiMart Cantonment: 2 units of Vivo V51e - expected demand 1.5/week, capital tied up Rs 53,306, expected gross profit Rs 8,692, ROI 0.16x"
UDU-01,MobiMart Udupi Main Road,M15,Vivo V51e,mid,30999,0.1402,26653,declining,0.7285714285714285,1,1000,3166.414997142857,0.11880144813502634,1,26653,4346.0598,False,"MobiMart Udupi Main Road: 1 units of Vivo V51e - expected demand 0.7/week, capital tied up Rs 26,653, expected gross profit Rs 4,346, ROI 0.16x"
KOL-01,MobiMart Station Road,M15,Vivo V51e,mid,30999,0.1402,26653,declining,0.7285714285714285,1,1000,3166.414997142857,0.11880144813502634,1,26653,4346.0598,False,"MobiMart Station Road: 1 units of Vivo V51e - expected demand 0.7/week, capital tied up Rs 26,653, expected gross profit Rs 4,346, ROI 0.16x"
DAV-01,MobiMart PJ Extension,F18,Samsung Galaxy Z Fold8,flagship,149999,0.2169,117464,ramping,0.4278,1,1000,13918.380210180001,0.11849060316505483,1,117464,32534.7831,False,"MobiMart PJ Extension: 1 units of Samsung Galaxy Z Fold8 - expected demand 0.4/week, capital tied up Rs 117,464, expected gross profit Rs 32,535, ROI 0.28x"
TUM-01,MobiMart MG Road,M18,Nothing Phone (4a),mid,29999,0.1426,25721,ramping,1.4238095238095239,2,1000,6090.854107619048,0.11840235814352179,2,51442,8555.7148,False,"MobiMart MG Road: 2 units of Nothing Phone (4a) - expected demand 1.4/week, capital tied up Rs 51,442, expected gross profit Rs 8,556, ROI 0.17x"
BLR-06,MobiMart Rajajinagar,M18,Nothing Phone (4a),mid,29999,0.1426,25721,ramping,0.7119047619047619,1,1000,3045.427053809524,0.11840235814352179,1,25721,4277.8574,False,"MobiMart Rajajinagar: 1 units of Nothing Phone (4a) - expected demand 0.7/week, capital tied up Rs 25,721, expected gross profit Rs 4,278, ROI 0.17x"
BLR-03,MobiMart Indiranagar,M17,POCO X8 Pro,mid,28999,0.1287,25267,peaking,1.6,2,1000,5971.474080000001,0.11816745319982588,2,50534,7464.342600000001,False,"MobiMart Indiranagar: 2 units of POCO X8 Pro - expected demand 1.6/week, capital tied up Rs 50,534, expected gross profit Rs 7,464, ROI 0.15x"
BLR-05,MobiMart Malleshwaram,M12,Redmi Note 15,mid,19999,0.1391,17217,declining,0.7285714285714285,1,1000,2026.7843699999999,0.11771994946854852,1,17217,2781.8609,False,"MobiMart Malleshwaram: 1 units of Redmi Note 15 - expected demand 0.7/week, capital tied up Rs 17,217, expected gross profit Rs 2,782, ROI 0.16x"
BLR-06,MobiMart Rajajinagar,M12,Redmi Note 15,mid,19999,0.1391,17217,declining,0.7285714285714285,1,1000,2026.7843699999999,0.11771994946854852,1,17217,2781.8609,False,"MobiMart Rajajinagar: 1 units of Redmi Note 15 - expected demand 0.7/week, capital tied up Rs 17,217, expected gross profit Rs 2,782, ROI 0.16x"
DAV-01,MobiMart PJ Extension,F19,OnePlus Open 3,flagship,124999,0.2152,98099,ramping,0.4278,1,1000,11507.72793744,0.11730729097585094,1,98099,26899.7848,False,"MobiMart PJ Extension: 1 units of OnePlus Open 3 - expected demand 0.4/week, capital tied up Rs 98,099, expected gross profit Rs 26,900, ROI 0.27x"
BLR-02,MobiMart Koramangala,M16,Motorola Edge 70 Fusion,mid,23999,0.1383,20680,declining,2.185714285714286,3,1000,7254.5205728571445,0.11693295571981213,3,62040,9957.1851,False,"MobiMart Koramangala: 3 units of Motorola Edge 70 Fusion - expected demand 2.2/week, capital tied up Rs 62,040, expected gross profit Rs 9,957, ROI 0.16x"
BLR-07,MobiMart Yelahanka,M16,Motorola Edge 70 Fusion,mid,23999,0.1383,20680,declining,2.185714285714286,3,1000,7254.5205728571445,0.11693295571981213,3,62040,9957.1851,False,"MobiMart Yelahanka: 3 units of Motorola Edge 70 Fusion - expected demand 2.2/week, capital tied up Rs 62,040, expected gross profit Rs 9,957, ROI 0.16x"
